Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
371,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
372,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
373,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
374,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
375,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
376,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
377,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
378,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
379,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
380,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
381,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
382,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
383,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
384,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
385,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
386,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
387,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
388,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
389,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
390,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
391,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
392,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
393,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
394,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
395,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
396,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
397,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
398,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
399,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
400,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
401,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
402,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
403,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
404,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
405,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
406,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
407,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
408,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
409,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
410,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
411,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
412,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
413,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
414,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
415,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
416,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
417,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
418,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
419,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
420,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
421,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
422,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
423,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
424,1,4,670,0,NOTHING,false,0,3,8,7,3,,,7,6,90
